case_id,model,temperature,trial,tag_id,arbiter_score,arbiter_success,arbiter_error,retry_count,elapsed_sec
A3,claude,1.0,15,A3_12,2,True,,0,1.72
A3,claude,1.0,15,A3_16,2,True,,0,1.96
A3,claude,1.0,16,A3_16,1,True,,0,1.93
A3,claude,1.0,16,A3_18,1,True,,0,1.88
A3,claude,1.0,16,A3_20,2,True,,0,2.25
A3,claude,1.0,17,A3_16,2,True,,0,1.79
A3,claude,1.0,17,A3_17,1,True,,0,1.77
A3,claude,1.0,17,A3_07,2,True,,0,3.5
A3,claude,1.0,20,A3_18,1,True,,0,1.76
A3,claude,1.0,18,A3_20,1,True,,0,2.01
A3,claude,1.0,22,A3_18,1,True,,0,1.73
A3,claude,1.0,23,A3_20,1,True,,0,1.84
A3,claude,1.0,24,A3_17,1,True,,0,1.87
A3,claude,1.0,23,A3_18,1,True,,0,1.98
A3,claude,1.0,23,A3_17,1,True,,0,2.26
A3,claude,1.0,25,A3_17,1,True,,0,1.99
A3,claude,1.0,25,A3_20,1,True,,0,1.93
A3,claude,1.0,25,A3_16,2,True,,0,2.26
A3,claude,1.0,24,A3_18,1,True,,0,2.42
A3,claude,1.0,26,A3_17,1,True,,0,1.97
A3,claude,1.0,27,A3_17,2,True,,0,1.92
A3,claude,1.0,27,A3_18,1,True,,0,1.93
A3,claude,1.0,26,A3_16,2,True,,0,2.36
A3,claude,1.0,27,A3_20,1,True,,0,1.73
A3,claude,1.0,28,A3_16,2,True,,0,1.99
A3,claude,1.0,28,A3_18,1,True,,0,1.84
A3,claude,1.0,28,A3_17,1,True,,0,1.98
A3,claude,1.0,29,A3_16,2,True,,0,1.55
A3,claude,1.0,30,A3_17,1,True,,0,1.78
A3,claude,1.0,30,A3_16,2,True,,0,1.87
A3,claude,1.0,29,A3_20,1,True,,0,1.93
A3,gemini,0.0,4,A3_18,2,True,,0,1.38
A3,gemini,0.0,26,A3_18,2,True,,0,1.89
A3,gemini,1.0,1,A3_18,1,True,,0,1.97
A3,gemini,1.0,2,A3_17,1,True,,0,2.08
A3,gemini,1.0,3,A3_17,1,True,,0,1.85
A3,gemini,1.0,4,A3_18,1,True,,0,1.78
A3,gemini,1.0,6,A3_13,1,True,,0,1.88
A3,gemini,1.0,6,A3_16,2,True,,0,1.89
A3,gemini,1.0,6,A3_17,1,True,,0,1.7
A3,gemini,1.0,6,A3_18,1,True,,0,1.73
A3,gemini,1.0,8,A3_17,1,True,,0,1.88
A3,gemini,1.0,7,A3_07,2,True,,0,2.01
A3,gemini,1.0,9,A3_18,1,True,,0,1.81
A3,gemini,1.0,10,A3_12,2,True,,0,1.41
A3,gemini,1.0,10,A3_16,2,True,,0,1.84
A3,gemini,1.0,11,A3_12,2,True,,0,1.89
A3,gemini,1.0,11,A3_18,1,True,,0,1.86
A3,gemini,1.0,12,A3_16,0,True,,0,1.58
A3,gemini,1.0,14,A3_18,1,True,,0,1.84
A3,gemini,1.0,14,A3_16,2,True,,0,1.91
A3,gemini,1.0,15,A3_17,1,True,,0,1.56
A3,gemini,1.0,12,A3_17,1,True,,0,2.36
A3,gemini,1.0,16,A3_18,1,True,,0,1.72
A3,gemini,1.0,17,A3_07,2,True,,0,1.94
A3,gemini,1.0,17,A3_17,2,True,,0,1.85
A3,gemini,1.0,17,A3_16,0,True,,0,2.26
A3,gemini,1.0,18,A3_12,1,True,,0,1.61
A3,gemini,1.0,21,A3_18,1,True,,0,1.74
A3,gemini,1.0,21,A3_17,2,True,,0,2.12
A3,gemini,1.0,22,A3_07,2,True,,0,1.78
A3,gemini,1.0,22,A3_12,2,True,,0,1.36
A3,gemini,1.0,22,A3_17,2,True,,0,1.76
A3,gemini,1.0,22,A3_18,2,True,,0,1.86
A3,gemini,1.0,23,A3_18,1,True,,0,1.82
A3,gemini,1.0,25,A3_13,1,True,,0,1.64
A3,gemini,1.0,25,A3_16,0,True,,0,1.62
A3,gemini,1.0,26,A3_17,1,True,,0,1.91
A3,gemini,1.0,27,A3_12,2,True,,0,1.71
A3,gemini,1.0,27,A3_07,2,True,,0,2.33
A3,gemini,1.0,28,A3_07,2,True,,0,1.43
A3,gpt,0.0,1,A3_07,1,True,,0,1.61
A3,gpt,0.0,1,A3_17,1,True,,0,1.7
A3,gpt,0.0,2,A3_16,0,True,,0,1.63
A3,gpt,0.0,3,A3_13,1,True,,0,1.55
A3,gpt,0.0,2,A3_07,1,True,,0,2.54
A3,gpt,0.0,3,A3_18,1,True,,0,1.75
A3,gpt,0.0,4,A3_16,0,True,,0,1.5
A3,gpt,0.0,5,A3_07,1,True,,0,1.65
A3,gpt,0.0,4,A3_18,1,True,,0,1.78
A3,gpt,0.0,5,A3_16,0,True,,0,1.69
A3,gpt,0.0,6,A3_07,1,True,,0,1.54
A3,gpt,0.0,6,A3_16,0,True,,0,1.72
A3,gpt,0.0,6,A3_17,1,True,,0,1.78
A3,gpt,0.0,7,A3_16,0,True,,0,1.63
A3,gpt,0.0,7,A3_13,1,True,,0,2.03
A3,gpt,0.0,7,A3_18,1,True,,0,1.79
A3,gpt,0.0,8,A3_16,0,True,,0,1.71
A3,gpt,0.0,8,A3_18,1,True,,0,1.63
A3,gpt,0.0,9,A3_13,1,True,,0,1.6
A3,gpt,0.0,9,A3_17,1,True,,0,1.61
A3,gpt,0.0,9,A3_16,0,True,,0,1.94
A3,gpt,0.0,9,A3_18,1,True,,0,1.37
A3,gpt,0.0,10,A3_07,1,True,,0,1.56
A3,gpt,0.0,10,A3_13,1,True,,0,1.68
A3,gpt,0.0,10,A3_16,0,True,,0,1.36
A3,gpt,0.0,10,A3_17,2,True,,0,1.54
A3,gpt,0.0,11,A3_07,1,True,,0,1.62
A3,gpt,0.0,7,A3_17,1,True,,0,7.81
A3,gpt,0.0,11,A3_16,0,True,,0,1.57
A3,gpt,0.0,12,A3_13,1,True,,0,1.33
A3,gpt,0.0,12,A3_16,0,True,,0,1.86
A3,gpt,0.0,12,A3_17,1,True,,0,1.91
A3,gpt,0.0,13,A3_07,2,True,,0,1.55
A3,gpt,0.0,12,A3_18,1,True,,0,2.21
A3,gpt,0.0,13,A3_16,0,True,,0,1.56
A3,gpt,0.0,13,A3_17,1,True,,0,1.76
A3,gpt,0.0,13,A3_18,1,True,,0,1.74
A3,gpt,0.0,14,A3_16,0,True,,0,1.77
A3,gpt,0.0,15,A3_07,2,True,,0,1.42
A3,gpt,0.0,15,A3_16,0,True,,0,1.73
A3,gpt,0.0,15,A3_17,1,True,,0,1.84
A3,gpt,0.0,16,A3_07,0,True,,0,1.82
A3,gpt,0.0,16,A3_13,1,True,,0,1.58
A3,gpt,0.0,16,A3_16,0,True,,0,1.57
A3,gpt,0.0,16,A3_17,1,True,,0,1.76
A3,gpt,0.0,16,A3_18,1,True,,0,1.83
A3,gpt,0.0,17,A3_07,1,True,,0,1.75
A3,gpt,0.0,17,A3_13,1,True,,0,1.43
A3,gpt,0.0,17,A3_17,1,True,,0,1.82
A3,gpt,0.0,17,A3_18,1,True,,0,1.73
A3,gpt,0.0,18,A3_07,1,True,,0,1.74
A3,gpt,0.0,18,A3_16,0,True,,0,1.52
A3,gpt,0.0,18,A3_17,2,True,,0,1.84
A3,gpt,0.0,19,A3_16,0,True,,0,1.93
A3,gpt,0.0,19,A3_17,2,True,,0,1.82
A3,gpt,0.0,19,A3_18,1,True,,0,1.74
A3,gpt,0.0,20,A3_07,1,True,,0,1.87
A3,gpt,0.0,20,A3_16,0,True,,0,1.88
A3,gpt,0.0,20,A3_17,1,True,,0,1.88
A3,gpt,0.0,21,A3_07,0,True,,0,2.03
A3,gpt,0.0,21,A3_17,1,True,,0,1.8
A3,gpt,0.0,21,A3_18,1,True,,0,1.85
A3,gpt,0.0,22,A3_07,1,True,,0,1.88
A3,gpt,0.0,22,A3_16,0,True,,0,1.8
A3,gpt,0.0,23,A3_16,0,True,,0,1.76
A3,gpt,0.0,23,A3_17,1,True,,0,1.8
A3,gpt,0.0,23,A3_18,2,True,,0,1.8
A3,gpt,0.0,24,A3_13,1,True,,0,2.04
A3,gpt,0.0,25,A3_16,0,True,,0,1.82
A3,gpt,0.0,25,A3_18,2,True,,0,1.59
A3,gpt,0.0,24,A3_18,1,True,,0,2.51
A3,gpt,0.0,25,A3_07,1,True,,0,2.33
A3,gpt,0.0,26,A3_07,1,True,,0,1.86
A3,gpt,0.0,26,A3_17,1,True,,0,1.96
A3,gpt,0.0,26,A3_16,0,True,,0,2.24
A3,gpt,0.0,27,A3_16,0,True,,0,2.65
A3,gpt,0.0,27,A3_17,1,True,,0,1.68
A3,gpt,0.0,28,A3_16,0,True,,0,1.82
A3,gpt,0.0,28,A3_17,1,True,,0,1.74
A3,gpt,0.0,28,A3_18,1,True,,0,1.56
A3,gpt,0.0,29,A3_13,1,True,,0,1.67
A3,gpt,0.0,29,A3_17,1,True,,0,1.93
A3,gpt,0.0,29,A3_18,1,True,,0,1.82
A3,gpt,0.0,30,A3_18,1,True,,0,1.49
A3,gpt,0.0,30,A3_13,1,True,,0,2.57
A3,gpt,1.0,1,A3_13,0,True,,0,1.62
A3,gpt,1.0,1,A3_18,1,True,,0,1.75
A3,gpt,1.0,2,A3_07,1,True,,0,1.49
A3,gpt,1.0,2,A3_16,2,True,,0,1.61
A3,gpt,1.0,2,A3_17,1,True,,0,1.66
A3,gpt,1.0,3,A3_17,1,True,,0,1.67
A3,gpt,1.0,3,A3_18,1,True,,0,1.94
A3,gpt,1.0,4,A3_07,0,True,,0,1.63
A3,gpt,1.0,4,A3_18,1,True,,0,1.6
A3,gpt,1.0,4,A3_20,1,True,,0,1.75
A3,gpt,1.0,5,A3_16,1,True,,0,1.7
A3,gpt,1.0,6,A3_13,2,True,,0,1.67
A3,gpt,1.0,6,A3_17,1,True,,0,1.67
A3,gpt,1.0,7,A3_17,1,True,,0,1.6
A3,gpt,1.0,7,A3_18,0,True,,0,1.66
A3,gpt,1.0,8,A3_17,1,True,,0,2.0
A3,gpt,1.0,8,A3_20,1,True,,0,1.6
A3,gpt,1.0,8,A3_18,1,True,,0,2.78
A3,gpt,1.0,9,A3_17,1,True,,0,1.61
A3,gpt,1.0,9,A3_16,1,True,,0,2.09
A3,gpt,1.0,9,A3_18,0,True,,0,1.5
A3,gpt,1.0,9,A3_20,1,True,,0,1.76
A3,gpt,1.0,10,A3_13,0,True,,0,1.79
A3,gpt,1.0,10,A3_18,1,True,,0,1.94
A3,gpt,1.0,10,A3_20,1,True,,0,1.9
A3,gpt,1.0,11,A3_16,1,True,,0,1.58
A3,gpt,1.0,11,A3_18,1,True,,0,1.81
A3,gpt,1.0,12,A3_17,2,True,,0,1.73
A3,gpt,1.0,12,A3_16,2,True,,0,1.91
A3,gpt,1.0,12,A3_18,1,True,,0,1.78
A3,gpt,1.0,13,A3_07,2,True,,0,1.71
A3,gpt,1.0,13,A3_16,0,True,,0,2.27
A3,gpt,1.0,13,A3_17,1,True,,0,1.64
A3,gpt,1.0,13,A3_12,1,True,,0,2.93
A3,gpt,1.0,13,A3_18,1,True,,0,1.54
A3,gpt,1.0,13,A3_20,1,True,,0,1.6
A3,gpt,1.0,14,A3_17,1,True,,0,1.72
A3,gpt,1.0,15,A3_17,1,True,,0,1.84
A3,gpt,1.0,14,A3_16,0,True,,0,2.33
A3,gpt,1.0,15,A3_18,1,True,,0,1.78
A3,gpt,1.0,15,A3_20,1,True,,0,1.77
A3,gpt,1.0,16,A3_16,2,True,,0,1.86
A3,gpt,1.0,17,A3_17,1,True,,0,1.86
A3,gpt,1.0,17,A3_18,1,True,,0,1.49
A3,gpt,1.0,17,A3_20,2,True,,0,1.58
A3,gpt,1.0,18,A3_07,2,True,,0,1.85
A3,gpt,1.0,18,A3_16,0,True,,0,1.82
A3,gpt,1.0,19,A3_18,1,True,,0,1.77
A3,gpt,1.0,19,A3_20,2,True,,0,1.48
A3,gpt,1.0,20,A3_07,1,True,,0,1.78
A3,gpt,1.0,20,A3_12,1,True,,0,1.82
A3,gpt,1.0,20,A3_13,1,True,,0,1.81
A3,gpt,1.0,20,A3_16,1,True,,0,1.51
A3,gpt,1.0,20,A3_17,1,True,,0,1.65
A3,gpt,1.0,22,A3_16,0,True,,0,1.87
A3,gpt,1.0,23,A3_16,1,True,,0,1.79
A3,gpt,1.0,23,A3_17,2,True,,0,1.67
A3,gpt,1.0,24,A3_07,1,True,,0,1.5
A3,gpt,1.0,24,A3_16,1,True,,0,1.89
A3,gpt,1.0,24,A3_17,1,True,,0,1.85
A3,gpt,1.0,24,A3_18,1,True,,0,1.81
A3,gpt,1.0,25,A3_13,2,True,,0,1.44
A3,gpt,1.0,25,A3_15,1,True,,0,1.79
A3,gpt,1.0,25,A3_18,1,True,,0,1.94
A3,gpt,1.0,25,A3_17,1,True,,0,2.09
A3,gpt,1.0,26,A3_16,0,True,,0,2.17
A3,gpt,1.0,26,A3_17,1,True,,0,1.47
A3,gpt,1.0,26,A3_20,1,True,,0,1.75
A3,gpt,1.0,26,A3_18,1,True,,0,1.86
A3,gpt,1.0,27,A3_18,1,True,,0,1.74
A3,gpt,1.0,28,A3_13,1,True,,0,1.69
A3,gpt,1.0,29,A3_18,1,True,,0,1.78
A3,gpt,1.0,29,A3_12,1,True,,0,1.96
A3,gpt,1.0,30,A3_16,0,True,,0,1.71
A3,gpt,1.0,30,A3_07,2,True,,0,2.12
A3,gpt,1.0,30,A3_17,1,True,,0,1.52
C1,claude,0.0,1,C1_08,2,True,,0,2.09
C1,claude,0.0,3,C1_08,2,True,,0,1.76
C1,claude,0.0,2,C1_08,2,True,,0,1.8
C1,claude,0.0,3,C1_19,1,True,,0,1.59
C1,claude,0.0,4,C1_08,2,True,,0,1.58
C1,claude,0.0,4,C1_12,1,True,,0,1.79
C1,claude,0.0,5,C1_08,2,True,,0,1.85
C1,claude,0.0,6,C1_08,2,True,,0,1.65
C1,claude,0.0,7,C1_08,2,True,,0,1.4
C1,claude,0.0,8,C1_08,2,True,,0,1.75
C1,claude,0.0,9,C1_08,2,True,,0,1.81
C1,claude,0.0,10,C1_08,2,True,,0,1.77
C1,claude,0.0,10,C1_19,1,True,,0,1.84
C1,claude,0.0,11,C1_08,2,True,,0,1.76
C1,claude,0.0,12,C1_08,2,True,,0,1.78
C1,claude,0.0,13,C1_08,2,True,,0,1.79
C1,claude,0.0,13,C1_12,1,True,,0,1.48
C1,claude,0.0,14,C1_08,2,True,,0,2.01
C1,claude,0.0,15,C1_08,2,True,,0,1.97
C1,claude,0.0,16,C1_08,2,True,,0,1.78
C1,claude,0.0,17,C1_08,2,True,,0,1.69
C1,claude,0.0,18,C1_08,2,True,,0,1.83
C1,claude,0.0,20,C1_08,2,True,,0,1.94
C1,claude,0.0,19,C1_08,2,True,,0,2.06
C1,claude,0.0,20,C1_19,1,True,,0,2.02
C1,claude,0.0,21,C1_08,2,True,,0,1.72
C1,claude,0.0,22,C1_08,2,True,,0,1.91
C1,claude,0.0,21,C1_09,1,True,,0,2.06
C1,claude,0.0,23,C1_08,2,True,,0,1.89
C1,claude,0.0,24,C1_08,2,True,,0,1.5
C1,claude,0.0,26,C1_08,2,True,,0,1.84
C1,claude,0.0,24,C1_19,1,True,,0,2.17
C1,claude,0.0,25,C1_08,2,True,,0,2.14
C1,claude,0.0,27,C1_08,2,True,,0,2.45
C1,claude,0.0,28,C1_08,2,True,,0,1.67
C1,claude,0.0,29,C1_08,2,True,,0,1.74
C1,claude,0.0,30,C1_08,2,True,,0,1.75
C1,claude,0.0,30,C1_09,1,True,,0,1.77
C1,claude,1.0,1,C1_08,2,True,,0,1.89
C1,claude,1.0,2,C1_08,2,True,,0,1.76
C1,claude,1.0,2,C1_09,1,True,,0,1.53
C1,claude,1.0,1,C1_09,1,True,,0,2.85
C1,claude,1.0,3,C1_08,2,True,,0,1.58
C1,claude,1.0,2,C1_19,1,True,,0,2.23
C1,claude,1.0,4,C1_19,1,True,,0,1.86
C1,claude,1.0,4,C1_08,2,True,,0,1.94
C1,claude,1.0,5,C1_08,2,True,,0,1.7
C1,claude,1.0,5,C1_09,1,True,,0,1.5
C1,claude,1.0,5,C1_12,1,True,,0,1.84
C1,claude,1.0,6,C1_08,2,True,,0,1.81
C1,claude,1.0,7,C1_19,1,True,,0,1.69
C1,claude,1.0,7,C1_08,2,True,,0,1.98
C1,claude,1.0,8,C1_08,2,True,,0,1.77
C1,claude,1.0,9,C1_08,2,True,,0,1.75
C1,claude,1.0,9,C1_19,1,True,,0,1.64
C1,claude,1.0,9,C1_15,2,True,,0,1.77
C1,claude,1.0,11,C1_08,2,True,,0,1.78
C1,claude,1.0,12,C1_08,2,True,,0,1.86
C1,claude,1.0,13,C1_08,2,True,,0,1.8
C1,claude,1.0,10,C1_08,2,True,,0,2.49
C1,claude,1.0,14,C1_08,2,True,,0,1.51
C1,claude,1.0,16,C1_08,2,True,,0,1.88
C1,claude,1.0,15,C1_08,2,True,,0,1.97
C1,claude,1.0,16,C1_17,2,True,,0,1.8
C1,claude,1.0,17,C1_08,2,True,,0,1.76
C1,claude,1.0,18,C1_08,2,True,,0,1.86
C1,claude,1.0,19,C1_17,2,True,,0,1.87
C1,claude,1.0,19,C1_20,1,True,,0,2.12
C1,claude,1.0,20,C1_08,2,True,,0,1.58
C1,claude,1.0,21,C1_08,2,True,,0,1.81
C1,claude,1.0,22,C1_08,2,True,,0,1.44
C1,claude,1.0,19,C1_08,2,True,,0,4.72
C1,claude,1.0,23,C1_08,2,True,,0,1.71
C1,claude,1.0,23,C1_15,2,True,,0,1.54
C1,claude,1.0,24,C1_08,2,True,,0,1.74
C1,claude,1.0,25,C1_08,2,True,,0,1.62
C1,claude,1.0,26,C1_08,2,True,,0,1.73
C1,claude,1.0,27,C1_08,2,True,,0,1.93
C1,claude,1.0,27,C1_09,1,True,,0,1.54
C1,claude,1.0,28,C1_08,2,True,,0,1.69
C1,claude,1.0,28,C1_19,1,True,,0,1.61
C1,claude,1.0,29,C1_08,2,True,,0,1.75
C1,claude,1.0,29,C1_09,1,True,,0,1.68
C1,claude,1.0,30,C1_08,2,True,,0,1.65
C1,gemini,0.0,1,C1_15,1,True,,0,1.82
C1,gemini,0.0,1,C1_12,2,True,,0,2.45
C1,gemini,0.0,2,C1_12,2,True,,0,1.6
C1,gemini,0.0,2,C1_15,1,True,,0,1.6
C1,gemini,0.0,3,C1_12,2,True,,0,1.84
C1,gemini,0.0,3,C1_15,1,True,,0,1.9
C1,gemini,0.0,4,C1_12,2,True,,0,2.09
C1,gemini,0.0,4,C1_15,1,True,,0,1.77
C1,gemini,0.0,6,C1_12,2,True,,0,1.67
C1,gemini,0.0,8,C1_12,2,True,,0,1.79
C1,gemini,0.0,7,C1_15,1,True,,0,1.89
C1,gemini,0.0,6,C1_15,1,True,,0,2.31
C1,gemini,0.0,8,C1_15,1,True,,0,1.79
C1,gemini,0.0,9,C1_12,2,True,,0,1.81
C1,gemini,0.0,10,C1_12,2,True,,0,2.05
C1,gemini,0.0,10,C1_15,1,True,,0,1.44
C1,gemini,0.0,11,C1_12,2,True,,0,1.44
C1,gemini,0.0,9,C1_15,1,True,,0,3.86
C1,gemini,0.0,11,C1_15,1,True,,0,1.77
C1,gemini,0.0,12,C1_15,1,True,,0,1.56
C1,gemini,0.0,14,C1_12,2,True,,0,1.65
C1,gemini,0.0,13,C1_15,1,True,,0,2.33
C1,gemini,0.0,14,C1_15,1,True,,0,1.74
C1,gemini,0.0,15,C1_12,2,True,,0,1.66
C1,gemini,0.0,15,C1_15,1,True,,0,1.91
C1,gemini,0.0,16,C1_15,1,True,,0,2.01
C1,gemini,0.0,17,C1_12,2,True,,0,1.85
C1,gemini,0.0,17,C1_15,1,True,,0,1.91
C1,gemini,0.0,18,C1_15,1,True,,0,1.99
C1,gemini,0.0,19,C1_15,1,True,,0,1.94
C1,gemini,0.0,20,C1_15,1,True,,0,1.96
C1,gemini,0.0,21,C1_15,1,True,,0,2.29
C1,gemini,0.0,22,C1_15,1,True,,0,1.87
C1,gemini,0.0,23,C1_15,1,True,,0,1.87
C1,gemini,0.0,24,C1_15,1,True,,0,1.9
C1,gemini,0.0,25,C1_15,1,True,,0,1.69
C1,gemini,0.0,27,C1_12,2,True,,0,1.92
C1,gemini,0.0,26,C1_15,1,True,,0,2.02
C1,gemini,0.0,28,C1_15,1,True,,0,1.78
C1,gemini,0.0,27,C1_15,1,True,,0,2.02
C1,gemini,0.0,29,C1_12,2,True,,0,1.83
C1,gemini,0.0,29,C1_15,1,True,,0,2.06
C1,gemini,1.0,1,C1_15,1,True,,0,1.86
C1,gemini,0.0,30,C1_15,1,True,,0,1.9
C1,gemini,1.0,3,C1_15,1,True,,0,1.9
C1,gemini,1.0,9,C1_08,2,True,,0,1.88
C1,gemini,1.0,9,C1_15,1,True,,0,1.9
C1,gemini,1.0,6,C1_19,1,True,,0,1.99
C1,gemini,1.0,11,C1_08,2,True,,0,2.02
C1,gemini,1.0,12,C1_19,2,True,,0,1.98
C1,gemini,1.0,13,C1_15,1,True,,0,1.9
C1,gemini,1.0,12,C1_20,2,True,,0,1.98
C1,gemini,1.0,13,C1_19,1,True,,0,2.12
C1,gemini,1.0,15,C1_12,2,True,,0,1.93
C1,gemini,1.0,14,C1_15,1,True,,0,2.82
C1,gemini,1.0,16,C1_08,2,True,,0,1.77
C1,gemini,1.0,15,C1_09,2,True,,0,3.84
C1,gemini,1.0,16,C1_20,1,True,,0,1.99
C1,gemini,1.0,17,C1_08,2,True,,0,1.33
C1,gemini,1.0,18,C1_08,2,True,,0,2.04
C1,gemini,1.0,22,C1_12,2,True,,0,1.89
C1,gemini,1.0,22,C1_15,1,True,,0,1.8
C1,gemini,1.0,22,C1_08,2,True,,0,2.27
C1,gemini,1.0,23,C1_12,2,True,,0,1.79
C1,gemini,1.0,24,C1_12,2,True,,0,1.85
C1,gemini,1.0,26,C1_08,2,True,,0,1.92
C1,gemini,1.0,26,C1_15,1,True,,0,2.35
C1,gemini,1.0,28,C1_08,2,True,,0,1.84
C1,gemini,1.0,28,C1_11,1,True,,0,1.92
C1,gemini,1.0,28,C1_12,1,True,,0,1.79
C1,gemini,1.0,28,C1_15,1,True,,0,1.58
C1,gemini,1.0,30,C1_08,2,True,,0,1.7
C1,gpt,0.0,2,C1_15,1,True,,0,1.48
C1,gemini,1.0,27,C1_19,2,True,,0,4.43
C1,gpt,0.0,3,C1_08,2,True,,0,1.56
C1,gpt,0.0,5,C1_08,2,True,,0,1.73
C1,gpt,0.0,7,C1_08,2,True,,0,1.79
C1,gpt,0.0,7,C1_15,1,True,,0,1.67
C1,gpt,0.0,8,C1_19,1,True,,0,1.47
C1,gpt,0.0,12,C1_08,2,True,,0,1.77
C1,gpt,0.0,14,C1_08,2,True,,0,1.83
C1,gpt,0.0,14,C1_15,0,True,,0,1.56
C1,gpt,0.0,9,C1_08,2,True,,0,3.46
C1,gpt,0.0,15,C1_08,2,True,,0,1.95
C1,gpt,0.0,16,C1_08,2,True,,0,1.61
C1,gpt,0.0,15,C1_15,0,True,,0,1.96
C1,gpt,0.0,16,C1_19,1,True,,0,1.55
C1,gpt,0.0,16,C1_20,2,True,,0,1.85
C1,gpt,0.0,19,C1_08,2,True,,0,1.84
C1,gpt,0.0,18,C1_08,2,True,,0,1.98
C1,gpt,0.0,19,C1_15,0,True,,0,1.41
C1,gpt,0.0,20,C1_08,2,True,,0,1.76
C1,gpt,0.0,21,C1_08,2,True,,0,1.94
C1,gpt,0.0,20,C1_15,1,True,,0,2.01
C1,gpt,0.0,22,C1_08,2,True,,0,1.81
C1,gpt,0.0,23,C1_08,2,True,,0,1.53
C1,gpt,0.0,24,C1_19,1,True,,0,1.9
C1,gpt,0.0,25,C1_08,2,True,,0,1.93
C1,gpt,0.0,25,C1_15,0,True,,0,1.82
C1,gpt,0.0,28,C1_20,2,True,,0,1.38
C1,gpt,0.0,29,C1_08,2,True,,0,1.87
C1,gpt,0.0,29,C1_15,0,True,,0,1.88
C1,gpt,0.0,30,C1_08,2,True,,0,1.97
C1,gpt,1.0,1,C1_11,2,True,,0,1.59
C1,gpt,1.0,1,C1_12,0,True,,0,1.96
C1,gpt,1.0,2,C1_20,1,True,,0,1.92
C1,gpt,1.0,2,C1_08,2,True,,0,2.16
C1,gpt,1.0,3,C1_08,2,True,,0,1.88
C1,gpt,1.0,4,C1_08,2,True,,0,1.95
C1,gpt,1.0,4,C1_12,0,True,,0,1.89
C1,gpt,1.0,4,C1_19,1,True,,0,1.91
C1,gpt,1.0,5,C1_19,1,True,,0,1.99
C1,gpt,1.0,6,C1_08,2,True,,0,1.92
C1,gpt,1.0,6,C1_20,1,True,,0,1.9
C1,gpt,1.0,7,C1_19,1,True,,0,1.99
C1,gpt,1.0,7,C1_20,1,True,,0,1.94
C1,gpt,1.0,8,C1_15,1,True,,0,1.8
C1,gpt,1.0,9,C1_11,1,True,,0,1.92
C1,gpt,1.0,10,C1_08,2,True,,0,1.85
C1,gpt,1.0,9,C1_12,0,True,,0,1.91
C1,gpt,1.0,10,C1_19,1,True,,0,1.72
C1,gpt,1.0,11,C1_08,1,True,,0,1.84
C1,gpt,1.0,11,C1_11,2,True,,0,1.82
C1,gpt,1.0,10,C1_20,1,True,,0,2.05
C1,gpt,1.0,11,C1_12,0,True,,0,1.45
C1,gpt,1.0,11,C1_20,2,True,,0,1.84
C1,gpt,1.0,11,C1_15,1,True,,0,1.86
C1,gpt,1.0,12,C1_08,1,True,,0,1.87
C1,gpt,1.0,13,C1_08,2,True,,0,1.36
C1,gpt,1.0,14,C1_08,0,True,,0,1.91
C1,gpt,1.0,13,C1_15,0,True,,0,1.92
C1,gpt,1.0,14,C1_15,1,True,,0,1.9
C1,gpt,1.0,14,C1_20,1,True,,0,1.74
C1,gpt,1.0,15,C1_15,1,True,,0,1.95
C1,gpt,1.0,15,C1_19,1,True,,0,1.95
C1,gpt,1.0,16,C1_08,2,True,,0,1.85
C1,gpt,1.0,15,C1_08,2,True,,0,2.14
C1,gpt,1.0,17,C1_08,0,True,,0,2.08
C1,gpt,1.0,16,C1_20,1,True,,0,2.11
C1,gpt,1.0,17,C1_20,2,True,,0,1.97
C1,gpt,1.0,19,C1_08,2,True,,0,2.13
C1,gpt,1.0,20,C1_19,1,True,,0,1.95
C1,gpt,1.0,20,C1_08,2,True,,0,1.98
C1,gpt,1.0,21,C1_08,2,True,,0,1.96
C1,gpt,1.0,22,C1_08,0,True,,0,2.02
C1,gpt,1.0,24,C1_08,2,True,,0,1.94
C1,gpt,1.0,24,C1_11,0,True,,0,2.0
C1,gpt,1.0,24,C1_12,0,True,,0,1.9
C1,gpt,1.0,23,C1_08,2,True,,0,2.76
C1,gpt,1.0,24,C1_15,1,True,,0,1.86
C1,gpt,1.0,25,C1_08,2,True,,0,1.77
C1,gpt,1.0,24,C1_19,1,True,,0,1.91
C1,gpt,1.0,26,C1_08,0,True,,0,1.62
C1,gpt,1.0,26,C1_15,1,True,,0,1.87
C1,gpt,1.0,27,C1_08,2,True,,0,1.71
C1,gpt,1.0,26,C1_19,1,True,,0,2.3
C1,gpt,1.0,26,C1_20,2,True,,0,2.43
C1,gpt,1.0,27,C1_20,1,True,,0,1.39
C1,gpt,1.0,28,C1_11,2,True,,0,1.85
C1,gpt,1.0,28,C1_15,1,True,,0,1.78
C1,gpt,1.0,28,C1_18,1,True,,0,1.48
C1,gpt,1.0,28,C1_08,2,True,,0,2.92
C1,gpt,1.0,28,C1_20,1,True,,0,1.63
C1,gpt,1.0,29,C1_08,2,True,,0,1.67
C1,gpt,1.0,30,C1_08,2,True,,0,1.71
C1,gpt,1.0,30,C1_19,1,True,,0,1.66
C1,gpt,1.0,30,C1_20,1,True,,0,1.64
C2,claude,0.0,1,C2_06,2,True,,0,1.72
C2,claude,0.0,1,C2_09,2,True,,0,1.6
