case_id,model,temperature,trial,tag_id,score_gpt4o,score_gemini,arbiter_score,agree,arbiter_used,final_score
A2,gpt55,0.0,9,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,9,A2_19,2.0,2,,True,False,2
A2,gpt55,0.0,9,A2_20,0.0,1,0.0,False,True,0
A2,gpt55,0.0,10,A2_04,2.0,1,2.0,False,True,2
A2,gpt55,0.0,10,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,10,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,10,A2_12,1.0,2,1.0,False,True,1
A2,gpt55,0.0,10,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,10,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,10,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,10,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,10,A2_17,0.0,0,,True,False,0
A2,gpt55,0.0,10,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,10,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,11,A2_04,0.0,1,1.0,False,True,1
A2,gpt55,0.0,11,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,11,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,11,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,11,A2_13,0.0,1,0.0,False,True,0
A2,gpt55,0.0,11,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,11,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,11,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,11,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,11,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,11,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,12,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,12,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,12,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,12,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,12,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,12,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,12,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,12,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,12,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,12,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,12,A2_20,2.0,2,,True,False,2
A2,gpt55,0.0,13,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,13,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,13,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,13,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,13,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,13,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,13,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,13,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,13,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,13,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,13,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,14,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,14,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,14,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,14,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,14,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,14,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,14,A2_15,0.0,0,,True,False,0
A2,gpt55,0.0,14,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,14,A2_17,2.0,0,0.0,False,True,0
A2,gpt55,0.0,14,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,14,A2_20,1.0,0,0.0,False,True,0
A2,gpt55,0.0,15,A2_04,2.0,1,2.0,False,True,2
A2,gpt55,0.0,15,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,15,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,15,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,15,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,15,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,15,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,15,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,15,A2_17,0.0,0,,True,False,0
A2,gpt55,0.0,15,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,15,A2_20,2.0,2,,True,False,2
A2,gpt55,0.0,16,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,16,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,16,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,16,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,16,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,16,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,16,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,16,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,16,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,16,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,16,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,17,A2_04,2.0,1,2.0,False,True,2
A2,gpt55,0.0,17,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,17,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,17,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,17,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,17,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,17,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,17,A2_16,1.0,2,2.0,False,True,2
A2,gpt55,0.0,17,A2_17,0.0,0,,True,False,0
A2,gpt55,0.0,17,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,17,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,18,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,18,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,18,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,18,A2_12,1.0,1,,True,False,1
A2,gpt55,0.0,18,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,18,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,18,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,18,A2_16,1.0,1,,True,False,1
A2,gpt55,0.0,18,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,18,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,18,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,19,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,19,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,19,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,19,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,19,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,19,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,19,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,19,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,19,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,19,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,19,A2_20,1.0,0,0.0,False,True,0
A2,gpt55,0.0,20,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,20,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,20,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,20,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,20,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,20,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,20,A2_15,1.0,2,2.0,False,True,2
A2,gpt55,0.0,20,A2_16,1.0,2,2.0,False,True,2
A2,gpt55,0.0,20,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,20,A2_19,0.0,1,2.0,False,True,1
A2,gpt55,0.0,20,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,21,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,21,A2_08,2.0,1,1.0,False,True,1
A2,gpt55,0.0,21,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,21,A2_12,1.0,1,,True,False,1
A2,gpt55,0.0,21,A2_13,1.0,1,,True,False,1
A2,gpt55,0.0,21,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,21,A2_15,1.0,1,,True,False,1
A2,gpt55,0.0,21,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,21,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,21,A2_19,1.0,0,1.0,False,True,1
A2,gpt55,0.0,21,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,22,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,22,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,22,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,22,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,22,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,22,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,22,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,22,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,22,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,22,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,22,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,23,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,23,A2_08,2.0,1,1.0,False,True,1
A2,gpt55,0.0,23,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,23,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,23,A2_13,1.0,1,,True,False,1
A2,gpt55,0.0,23,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,23,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,23,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,23,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,23,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,23,A2_20,1.0,0,0.0,False,True,0
A2,gpt55,0.0,24,A2_04,0.0,1,1.0,False,True,1
A2,gpt55,0.0,24,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,24,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,24,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,24,A2_13,1.0,1,,True,False,1
A2,gpt55,0.0,24,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,24,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,24,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,24,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,24,A2_19,2.0,2,,True,False,2
A2,gpt55,0.0,24,A2_20,2.0,2,,True,False,2
A2,gpt55,0.0,25,A2_04,2.0,1,2.0,False,True,2
A2,gpt55,0.0,25,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,25,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,25,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,25,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,25,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,25,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,25,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,25,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,25,A2_19,0.0,0,,True,False,0
A2,gpt55,0.0,25,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,26,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,26,A2_08,1.0,0,1.0,False,True,1
A2,gpt55,0.0,26,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,26,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,26,A2_13,1.0,1,,True,False,1
A2,gpt55,0.0,26,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,26,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,26,A2_16,1.0,1,,True,False,1
A2,gpt55,0.0,26,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,26,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,26,A2_20,2.0,2,,True,False,2
A2,gpt55,0.0,27,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,27,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,27,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,27,A2_12,1.0,1,,True,False,1
A2,gpt55,0.0,27,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,27,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,27,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,27,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,27,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,27,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,27,A2_20,1.0,0,1.0,False,True,1
A2,gpt55,0.0,28,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,28,A2_08,1.0,0,1.0,False,True,1
A2,gpt55,0.0,28,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,28,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,28,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,28,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,28,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,28,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,28,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,28,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,28,A2_20,1.0,0,1.0,False,True,1
A2,gpt55,0.0,29,A2_04,0.0,1,2.0,False,True,1
A2,gpt55,0.0,29,A2_08,1.0,0,2.0,False,True,1
A2,gpt55,0.0,29,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,29,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,29,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,29,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,29,A2_15,0.0,1,1.0,False,True,1
A2,gpt55,0.0,29,A2_16,1.0,2,1.0,False,True,1
A2,gpt55,0.0,29,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,29,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,29,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,30,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,30,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,30,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,30,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,30,A2_13,1.0,1,,True,False,1
A2,gpt55,0.0,30,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,30,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,30,A2_16,1.0,1,,True,False,1
A2,gpt55,0.0,30,A2_17,1.0,0,0.0,False,True,0
A2,gpt55,0.0,30,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,30,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,31,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,31,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,31,A2_17,1.0,0,1.0,False,True,1
A2,gpt55,0.0,31,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,31,A2_20,1.0,1,,True,False,1
A2,gpt55,0.0,32,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,32,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,32,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,32,A2_12,2.0,1,1.0,False,True,1
A2,gpt55,0.0,32,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,32,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,32,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,32,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,32,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,32,A2_19,0.0,0,,True,False,0
A2,gpt55,0.0,32,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,33,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,33,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,33,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,33,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,33,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,33,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,33,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,33,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,33,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,33,A2_19,0.0,0,,True,False,0
A2,gpt55,0.0,33,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,34,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,34,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,34,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,34,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,34,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,34,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,34,A2_15,1.0,2,2.0,False,True,2
A2,gpt55,0.0,34,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,34,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,34,A2_19,1.0,1,,True,False,1
A2,gpt55,0.0,34,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,35,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,35,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,35,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,35,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,35,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,35,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,35,A2_15,0.0,0,,True,False,0
A2,gpt55,0.0,35,A2_16,1.0,2,1.0,False,True,1
A2,gpt55,0.0,35,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,35,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,35,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,36,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,36,A2_08,2.0,1,1.0,False,True,1
A2,gpt55,0.0,36,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,36,A2_12,2.0,1,1.0,False,True,1
A2,gpt55,0.0,36,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,36,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,36,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,36,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,36,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,36,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,36,A2_20,1.0,0,1.0,False,True,1
A2,gpt55,0.0,37,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,37,A2_08,1.0,0,1.0,False,True,1
A2,gpt55,0.0,37,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,37,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,37,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,37,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,37,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,37,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,37,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,37,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,37,A2_20,1.0,0,0.0,False,True,0
A2,gpt55,0.0,38,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,38,A2_08,1.0,0,1.0,False,True,1
A2,gpt55,0.0,38,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,38,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,38,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,38,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,38,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,38,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,38,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,38,A2_19,2.0,0,2.0,False,True,2
A2,gpt55,0.0,38,A2_20,2.0,1,1.0,False,True,1
A2,gpt55,0.0,39,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,39,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,39,A2_11,2.0,2,,True,False,2
A2,gpt55,0.0,39,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,39,A2_13,2.0,2,,True,False,2
A2,gpt55,0.0,39,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,39,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,39,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,39,A2_17,0.0,0,,True,False,0
A2,gpt55,0.0,39,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,39,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,40,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,40,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,40,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,40,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,40,A2_13,1.0,2,1.0,False,True,1
A2,gpt55,0.0,40,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,40,A2_15,1.0,2,2.0,False,True,2
A2,gpt55,0.0,40,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,40,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,40,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,40,A2_20,2.0,2,,True,False,2
A2,gpt55,0.0,41,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,41,A2_08,2.0,1,1.0,False,True,1
A2,gpt55,0.0,41,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,41,A2_20,2.0,1,1.0,False,True,1
A2,gpt55,0.0,42,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,42,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,42,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,42,A2_12,2.0,1,2.0,False,True,2
A2,gpt55,0.0,42,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,42,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,42,A2_15,0.0,0,,True,False,0
A2,gpt55,0.0,42,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,42,A2_17,1.0,0,1.0,False,True,1
A2,gpt55,0.0,42,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,42,A2_20,1.0,0,0.0,False,True,0
A2,gpt55,0.0,43,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,43,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,43,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,43,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,43,A2_13,0.0,0,,True,False,0
A2,gpt55,0.0,43,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,43,A2_15,2.0,2,,True,False,2
A2,gpt55,0.0,43,A2_16,1.0,2,2.0,False,True,2
A2,gpt55,0.0,43,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,43,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,43,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,44,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,44,A2_08,1.0,0,1.0,False,True,1
A2,gpt55,0.0,44,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,44,A2_12,2.0,1,1.0,False,True,1
A2,gpt55,0.0,44,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,44,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,44,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,44,A2_16,2.0,1,2.0,False,True,2
A2,gpt55,0.0,44,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,44,A2_19,1.0,0,2.0,False,True,1
A2,gpt55,0.0,44,A2_20,1.0,1,,True,False,1
A2,gpt55,0.0,45,A2_04,2.0,1,2.0,False,True,2
A2,gpt55,0.0,45,A2_08,1.0,0,2.0,False,True,1
A2,gpt55,0.0,45,A2_11,2.0,1,2.0,False,True,2
A2,gpt55,0.0,45,A2_12,1.0,0,1.0,False,True,1
A2,gpt55,0.0,45,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,45,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,45,A2_15,2.0,1,2.0,False,True,2
A2,gpt55,0.0,45,A2_16,2.0,1,1.0,False,True,1
A2,gpt55,0.0,45,A2_17,2.0,1,2.0,False,True,2
A2,gpt55,0.0,45,A2_19,0.0,0,,True,False,0
A2,gpt55,0.0,45,A2_20,0.0,0,,True,False,0
A2,gpt55,0.0,46,A2_04,0.0,0,,True,False,0
A2,gpt55,0.0,46,A2_08,2.0,1,2.0,False,True,2
A2,gpt55,0.0,46,A2_11,0.0,0,,True,False,0
A2,gpt55,0.0,46,A2_12,2.0,2,,True,False,2
A2,gpt55,0.0,46,A2_13,0.0,2,1.0,False,True,1
A2,gpt55,0.0,46,A2_14,2.0,2,,True,False,2
A2,gpt55,0.0,46,A2_15,0.0,2,1.0,False,True,1
A2,gpt55,0.0,46,A2_16,2.0,2,,True,False,2
A2,gpt55,0.0,46,A2_17,2.0,2,,True,False,2
A2,gpt55,0.0,46,A2_19,2.0,1,2.0,False,True,2
A2,gpt55,0.0,46,A2_20,2.0,2,,True,False,2
A2,gpt55,0.0,47,A2_04,0.0,1,1.0,False,True,1
A2,gpt55,0.0,47,A2_08,1.0,1,,True,False,1
A2,gpt55,0.0,47,A2_11,2.0,1,1.0,False,True,1
A2,gpt55,0.0,47,A2_12,1.0,1,,True,False,1
A2,gpt55,0.0,47,A2_13,2.0,1,2.0,False,True,2
A2,gpt55,0.0,47,A2_14,2.0,1,2.0,False,True,2
A2,gpt55,0.0,47,A2_15,2.0,1,2.0,False,True,2
